category,meta,meta,commod,commod,commod,signals int,actions,actions,actions,actions,actions,scores,scores,scores,scores,clock,clock,clock,clock,clock,clock,clock,utils,utils,utils,utils,utils
series, state,action picked,hunger,energy,fun,drowsy,bored,sleep,eat,work,relax,hunger,energy,fun,total,ts,ts - hour,date,period - day,period - week,period - year,type_day,bored,sleep,eat,work,relax
106,sleep,sleep,48.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 02:30:00,2024-01-02 03:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.507,-1,0.19999999999999996
107,sleep,sleep,47.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 02:45:00,2024-01-02 03:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.5174462449467755,-1,0.19999999999999996
108,sleep,sleep,46.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 03:00:00,2024-01-02 03:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.5277842337811509,-1,0.19999999999999996
109,sleep,sleep,45.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 03:15:00,2024-01-02 04:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.5380128207762377,-1,0.19999999999999996
110,sleep,sleep,44.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 03:30:00,2024-01-02 04:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.5481308230375284,-1,0.19999999999999996
111,sleep,sleep,43.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 03:45:00,2024-01-02 04:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.5581370184487248,-1,0.19999999999999996
112,sleep,sleep,42.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 04:00:00,2024-01-02 04:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.568030143455014,-1,0.19999999999999996
113,sleep,sleep,41.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 04:15:00,2024-01-02 05:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.5778088906668698,-1,0.19999999999999996
114,sleep,sleep,40.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 04:30:00,2024-01-02 05:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.5874719062652533,-1,0.19999999999999996
115,sleep,sleep,39.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 04:45:00,2024-01-02 05:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.5970177871865295,-1,0.19999999999999996
116,sleep,sleep,38.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 05:00:00,2024-01-02 05:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.6064450780624624,-1,0.19999999999999996
117,sleep,sleep,37.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 05:15:00,2024-01-02 06:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.6157522678871789,-1,0.19999999999999996
118,sleep,sleep,36.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 05:30:00,2024-01-02 06:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.6249377863789659,-1,0.19999999999999996
119,sleep,sleep,35.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 05:45:00,2024-01-02 06:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.634,-1,0.19999999999999996
120,sleep,sleep,34.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 06:00:00,2024-01-02 06:00:00,2024-01-02,SUNRISE,TUESDAY,WINTER,work,0.16,0.79,0.6429372075915134,-1,0.19999999999999996
121,sleep,sleep,33.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 06:15:00,2024-01-02 07:00:00,2024-01-02,SUNRISE,TUESDAY,WINTER,work,0.16,0.79,0.6517476355752597,-1,0.19999999999999996
122,sleep,sleep,32.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 06:30:00,2024-01-02 07:00:00,2024-01-02,SUNRISE,TUESDAY,WINTER,work,0.16,0.79,0.660429432664245,-1,0.19999999999999996
123,sleep,sleep,31.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 06:45:00,2024-01-02 07:00:00,2024-01-02,SUNRISE,TUESDAY,WINTER,work,0.16,0.79,0.6689806640162438,-1,0.19999999999999996
124,sleep,sleep,30.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 07:00:00,2024-01-02 07:00:00,2024-01-02,SUNRISE,TUESDAY,WINTER,work,0.16,0.79,0.6773993047522693,-1,0.19999999999999996
125,sleep,sleep,29.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 07:15:00,2024-01-02 08:00:00,2024-01-02,SUNRISE,TUESDAY,WINTER,work,0.16,0.79,0.6856832327484502,-1,0.19999999999999996
126,sleep,sleep,28.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 07:30:00,2024-01-02 08:00:00,2024-01-02,SUNRISE,TUESDAY,WINTER,work,0.16,0.79,0.6938302205930994,-1,0.19999999999999996
127,sleep,sleep,27.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 07:45:00,2024-01-02 08:00:00,2024-01-02,SUNRISE,TUESDAY,WINTER,work,0.16,0.79,0.7018379265803829,-1,0.19999999999999996
128,sleep,sleep,26.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 08:00:00,2024-01-02 08:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.79,0.7097038845869209,-1,0.19999999999999996
129,sleep,sleep,25.0,99.0,80.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-02 08:15:00,2024-01-02 09:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.79,0.7174254926465876,-1,0.19999999999999996
130,sleep,sleep,24.0,99.0,80.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-02 08:30:00,2024-01-02 09:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.79,0.725,-1,0.19999999999999996
131,sleep,sleep,23.0,99.0,80.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-02 08:45:00,2024-01-02 09:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.79,0.7324244923464075,-1,0.19999999999999996
132,sleep,sleep,22.0,99.0,80.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-02 09:00:00,2024-01-02 09:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.79,0.7396958749638074,-1,0.19999999999999996
133,work,work,21.0,98.0,79.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 09:15:00,2024-01-02 10:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.79,0.7468108532838845,1,0.19999999999999996
134,work,work,20.0,97.0,78.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 09:30:00,2024-01-02 10:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.7537659104059273,1,0.20999999999999996
135,work,work,19.0,96.0,77.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 09:45:00,2024-01-02 10:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.7605572809000084,1,0.21999999999999997
136,work,work,18.0,95.0,76.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 10:00:00,2024-01-02 10:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.7671809200727272,1,0.22999999999999998
137,work,work,17.0,94.0,75.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 10:15:00,2024-01-02 11:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.7736324676318529,1,0.24
138,work,work,16.0,93.0,74.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 10:30:00,2024-01-02 11:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.7799072043644998,1,0.25
139,work,work,15.0,92.0,73.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 10:45:00,2024-01-02 11:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.7859999999999999,1,0.26
140,work,work,14.0,91.0,72.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 11:00:00,2024-01-02 11:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.7919052498068887,1,0.27
141,work,work,13.0,90.0,71.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 11:15:00,2024-01-02 12:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.7976167965851648,1,0.28
142,work,work,12.0,89.0,70.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 11:30:00,2024-01-02 12:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.8031278334189681,1,0.29000000000000004
143,work,work,11.0,88.0,69.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 11:45:00,2024-01-02 12:00:00,2024-01-02,MORNING,TUESDAY,WINTER,work,0.16,0.0,0.808430780618347,1,0.30000000000000004
144,work,work,10.0,87.0,68.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 12:00:00,2024-01-02 12:00:00,2024-01-02,NOON,TUESDAY,WINTER,work,0.16,0.0,0.8135171273060906,1,0.31000000000000005
145,work,work,9.0,86.0,67.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 12:15:00,2024-01-02 13:00:00,2024-01-02,NOON,TUESDAY,WINTER,work,0.16,0.010000000000000009,0.8183772233983162,1,0.31999999999999995
146,work,work,8.0,85.0,66.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 12:30:00,2024-01-02 13:00:00,2024-01-02,NOON,TUESDAY,WINTER,work,0.16,0.020000000000000018,0.823,1,0.32999999999999996
147,work,work,7.0,84.0,65.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 12:45:00,2024-01-02 13:00:00,2024-01-02,NOON,TUESDAY,WINTER,work,0.16,0.030000000000000027,0.8273725830020304,1,0.33999999999999997
148,work,work,6.0,83.0,64.0,-1,0,0,0,1,0,0.0,2.0,2.0,1.0,2024-01-02 13:00:00,2024-01-02 13:00:00,2024-01-02,NOON,TUESDAY,WINTER,work,0.16,0.040000000000000036,0.8314797408225478,1,0.35
149,eat,eat,17.0,82.0,64.0,-1,0,0,1,0,0,0.0,2.0,2.0,1.0,2024-01-02 13:15:00,2024-01-02 14:00:00,2024-01-02,NOON,TUESDAY,WINTER,work,0.16,0.050000000000000044,0.8353030615433009,-1,0.36
150,eat,eat,28.0,81.0,64.0,-1,0,0,1,0,0,1.0,2.0,2.0,1.5,2024-01-02 13:30:00,2024-01-02 14:00:00,2024-01-02,NOON,TUESDAY,WINTER,work,0.16,0.06000000000000005,1.0,-1,0.36
151,eat,eat,39.0,80.0,64.0,-1,0,0,1,0,0,1.0,2.0,2.0,1.5,2024-01-02 13:45:00,2024-01-02 14:00:00,2024-01-02,NOON,TUESDAY,WINTER,work,0.16,0.06999999999999995,0.9518379265803829,-1,0.36
152,eat,eat,50.0,79.0,64.0,-1,0,0,1,0,0,2.0,2.0,2.0,2.0,2024-01-02 14:00:00,2024-01-02 14:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.07999999999999996,0.8564450780624624,-1,0.36
153,work,work,49.0,78.0,63.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 14:15:00,2024-01-02 15:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.08999999999999997,0.7464466094067262,1,0.36
154,work,work,48.0,77.0,62.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 14:30:00,2024-01-02 15:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.09999999999999998,0.507,1,0.37
155,work,work,47.0,76.0,61.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 14:45:00,2024-01-02 15:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.10999999999999999,0.5174462449467755,1,0.38
156,work,work,46.0,75.0,60.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 15:00:00,2024-01-02 15:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.12,0.5277842337811509,1,0.39
157,work,work,45.0,74.0,59.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 15:15:00,2024-01-02 16:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.13,0.5380128207762377,1,0.4
158,work,work,44.0,73.0,58.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 15:30:00,2024-01-02 16:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.14,0.5481308230375284,1,0.41000000000000003
159,work,work,43.0,72.0,57.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 15:45:00,2024-01-02 16:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.15000000000000002,0.5581370184487248,1,0.42000000000000004
160,work,work,42.0,71.0,56.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 16:00:00,2024-01-02 16:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.16000000000000003,0.568030143455014,1,0.43000000000000005
161,work,work,41.0,70.0,55.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 16:15:00,2024-01-02 17:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.17000000000000004,0.5778088906668698,1,0.43999999999999995
162,work,work,40.0,69.0,54.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 16:30:00,2024-01-02 17:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.18000000000000005,0.5874719062652533,1,0.44999999999999996
163,work,work,39.0,68.0,53.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 16:45:00,2024-01-02 17:00:00,2024-01-02,AFTERNOON,TUESDAY,WINTER,work,0.16,0.19000000000000006,0.5970177871865295,1,0.45999999999999996
164,work,work,38.0,67.0,52.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 17:00:00,2024-01-02 17:00:00,2024-01-02,SUNSET,TUESDAY,WINTER,work,0.16,0.19999999999999996,0.6064450780624624,1,0.47
165,work,work,37.0,66.0,51.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 17:15:00,2024-01-02 18:00:00,2024-01-02,SUNSET,TUESDAY,WINTER,work,0.16,0.20999999999999996,0.6157522678871789,1,0.48
166,work,work,36.0,65.0,50.0,-1,0,0,0,1,0,1.0,2.0,2.0,1.5,2024-01-02 17:30:00,2024-01-02 18:00:00,2024-01-02,SUNSET,TUESDAY,WINTER,work,0.16,0.21999999999999997,0.6249377863789659,1,0.49
167,work,work,35.0,64.0,49.0,-1,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,2024-01-02 17:45:00,2024-01-02 18:00:00,2024-01-02,SUNSET,TUESDAY,WINTER,work,0.16,0.22999999999999998,0.634,1,0.5
168,work,work,34.0,63.0,48.0,-1,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,2024-01-02 18:00:00,2024-01-02 18:00:00,2024-01-02,SUNSET,TUESDAY,WINTER,work,0.16,0.24,0.6429372075915134,1,0.51
169,work,work,33.0,62.0,47.0,-1,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,2024-01-02 18:15:00,2024-01-02 19:00:00,2024-01-02,SUNSET,TUESDAY,WINTER,work,0.16,0.25,0.6517476355752597,1,0.52
170,work,work,32.0,61.0,46.0,-1,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,2024-01-02 18:30:00,2024-01-02 19:00:00,2024-01-02,SUNSET,TUESDAY,WINTER,work,0.16,0.26,0.660429432664245,1,0.53
171,work,work,31.0,60.0,45.0,-1,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,2024-01-02 18:45:00,2024-01-02 19:00:00,2024-01-02,SUNSET,TUESDAY,WINTER,work,0.16,0.27,0.6689806640162438,1,0.54
172,work,work,30.0,59.0,44.0,-1,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,2024-01-02 19:00:00,2024-01-02 19:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.28,0.6773993047522693,1,0.55
173,eat,eat,41.0,58.0,44.0,-1,0,0,1,0,0,1.0,2.0,1.0,1.3333333333333333,2024-01-02 19:15:00,2024-01-02 20:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.29000000000000004,0.6856832327484502,-1,0.56
174,eat,eat,52.0,57.0,44.0,-1,0,0,1,0,0,2.0,2.0,1.0,1.8333333333333333,2024-01-02 19:30:00,2024-01-02 20:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.30000000000000004,0.8374719062652533,-1,0.56
175,eat,eat,63.0,56.0,44.0,-1,0,0,1,0,0,2.0,2.0,1.0,1.8333333333333333,2024-01-02 19:45:00,2024-01-02 20:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.31000000000000005,0.7250226673517451,-1,0.56
176,eat,eat,74.0,55.0,44.0,-1,0,0,1,0,0,2.0,2.0,1.0,1.8333333333333333,2024-01-02 20:00:00,2024-01-02 20:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.31999999999999995,0.5999530022087923,-1,0.56
177,relax,relax,73.0,54.0,65.5,-1,0,0,0,0,1,2.0,2.0,2.0,2.0,2024-01-02 20:15:00,2024-01-02 21:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.32999999999999996,0.46342793023884565,-1,0.56
178,relax,relax,72.0,53.0,87.0,-1,0,0,0,0,1,2.0,2.0,2.0,2.0,2024-01-02 20:30:00,2024-01-02 21:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.33999999999999997,0.2262877265918202,-1,0.745
179,relax,relax,71.0,52.0,100.0,-1,0,0,0,0,1,2.0,2.0,2.0,2.0,2024-01-02 20:45:00,2024-01-02 21:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.35,0.239059741054823,-1,0.53
180,relax,relax,70.0,51.0,100.0,-1,0,0,0,0,1,2.0,2.0,2.0,2.0,2024-01-02 21:00:00,2024-01-02 21:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.36,0.25174336610447856,-1,0.4
181,relax,relax,69.0,50.0,100.0,-1,0,0,0,0,1,2.0,2.0,2.0,2.0,2024-01-02 21:15:00,2024-01-02 22:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.37,0.2643379814261472,-1,0.4
182,relax,relax,68.0,49.0,100.0,-1,0,0,0,0,1,2.0,1.0,2.0,1.6666666666666667,2024-01-02 21:30:00,2024-01-02 22:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.38,0.27684295345865284,-1,0.4
183,relax,relax,67.0,48.0,100.0,-1,0,0,0,0,1,2.0,1.0,2.0,1.6666666666666667,2024-01-02 21:45:00,2024-01-02 22:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.39,0.2892576349159981,-1,0.4
184,sleep,sleep,66.0,63.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-02 22:00:00,2024-01-02 22:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.4,0.30158136428454574,-1,0.4
185,sleep,sleep,65.0,78.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-02 22:15:00,2024-01-02 23:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,1.0,0.31381346529402654,-1,0.0
186,sleep,sleep,64.0,93.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-02 22:30:00,2024-01-02 23:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,1.0,0.3259532463605942,-1,0.0
187,sleep,sleep,63.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-02 22:45:00,2024-01-02 23:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.85,0.33799999999999997,-1,0.0
188,sleep,sleep,62.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-02 23:00:00,2024-01-02 23:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.34995300220879233,-1,0.0
189,sleep,sleep,61.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-02 23:15:00,2024-01-03 00:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.3618115118112677,-1,0.0
190,sleep,sleep,60.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-02 23:30:00,2024-01-03 00:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.37357476976969406,-1,0.0
191,sleep,sleep,59.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-02 23:45:00,2024-01-03 00:00:00,2024-01-02,NIGHT,TUESDAY,WINTER,work,0.16,0.79,0.38524199845511,-1,0.0
192,sleep,sleep,58.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.3968124008757522,-1,0.0
193,sleep,sleep,57.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 00:15:00,2024-01-03 01:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.40828515985989333,-1,0.0
194,sleep,sleep,56.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 00:30:00,2024-01-03 01:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.41965943718956733,-1,0.0
195,sleep,sleep,55.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 00:45:00,2024-01-03 01:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.4309343726813185,-1,0.0
196,sleep,sleep,54.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 01:00:00,2024-01-03 01:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.4421090832097384,-1,0.0
197,sleep,sleep,53.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 01:15:00,2024-01-03 02:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.45318266166912513,-1,0.0
198,sleep,sleep,52.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 01:30:00,2024-01-03 02:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.46415417586813246,-1,0.0
199,sleep,sleep,51.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 01:45:00,2024-01-03 02:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.47502266735174514,-1,0.0
200,sleep,sleep,50.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-03 02:00:00,2024-01-03 02:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.4857871501443146,-1,0.0
201,sleep,sleep,49.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 02:15:00,2024-01-03 03:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.49644660940672625,-1,0.0
202,sleep,sleep,48.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 02:30:00,2024-01-03 03:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.507,-1,0.0
203,sleep,sleep,47.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 02:45:00,2024-01-03 03:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.5174462449467755,-1,0.0
204,sleep,sleep,46.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 03:00:00,2024-01-03 03:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.5277842337811509,-1,0.0
205,sleep,sleep,45.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 03:15:00,2024-01-03 04:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.5380128207762377,-1,0.0
206,sleep,sleep,44.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 03:30:00,2024-01-03 04:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.5481308230375284,-1,0.0
207,sleep,sleep,43.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 03:45:00,2024-01-03 04:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.5581370184487248,-1,0.0
208,sleep,sleep,42.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 04:00:00,2024-01-03 04:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.568030143455014,-1,0.0
209,sleep,sleep,41.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 04:15:00,2024-01-03 05:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.5778088906668698,-1,0.0
210,sleep,sleep,40.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 04:30:00,2024-01-03 05:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.5874719062652533,-1,0.0
211,sleep,sleep,39.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-03 04:45:00,2024-01-03 05:00:00,2024-01-03,NIGHT,WEDNESDAY,WINTER,work,0.16,0.79,0.5970177871865295,-1,0.0
