category,meta,meta,meta,commod,commod,commod,signals int,actions,actions,actions,actions,actions,clock,clock,clock,clock,utils,utils,utils,utils,utils
series,id_agent, state,action picked,hunger,energy,fun,drowsy,bored,sleep,eat,work,watch tv,ts,period - day,period - week,period - year,bored,sleep,eat,work,watch tv
1077,1,sleep,sleep,65.0,45.5,59.5,-1,0,1,0,0,0,2024-01-12 05:15:00,NIGHT,FRIDAY,WINTER,0.3,1.0,0.3638134652940266,-1,0.29257895223564934
1078,1,sleep,sleep,64.0,47.0,59.5,-1,0,1,0,0,0,2024-01-12 05:30:00,NIGHT,FRIDAY,WINTER,0.3,1.0,0.37595324636059424,-1,0.29257895223564934
1079,1,sleep,sleep,63.0,48.5,59.5,-1,0,1,0,0,0,2024-01-12 05:45:00,NIGHT,FRIDAY,WINTER,0.3,1.0,0.388,-1,0.29257895223564934
1080,1,sleep,sleep,62.0,50.0,59.5,-1,0,1,0,0,0,2024-01-12 06:00:00,SUNRISE,FRIDAY,WINTER,0.3,1.0,0.3999530022087924,-1,0.29257895223564934
1081,1,sleep,sleep,61.0,51.5,59.5,-1,0,1,0,0,0,2024-01-12 06:15:00,SUNRISE,FRIDAY,WINTER,0.3,1.0,0.41181151181126774,-1,0.29257895223564934
1082,1,sleep,sleep,60.0,53.0,59.5,-1,0,1,0,0,0,2024-01-12 06:30:00,SUNRISE,FRIDAY,WINTER,0.3,1.0,0.4235747697696941,-1,0.29257895223564934
1083,1,sleep,sleep,59.0,54.5,59.5,-1,0,1,0,0,0,2024-01-12 06:45:00,SUNRISE,FRIDAY,WINTER,0.3,1.0,0.43524199845511,-1,0.29257895223564934
1084,1,sleep,sleep,58.0,56.0,59.5,-1,0,1,0,0,0,2024-01-12 07:00:00,SUNRISE,FRIDAY,WINTER,0.3,1.0,0.44681240087575225,-1,0.29257895223564934
1085,1,sleep,sleep,57.0,57.5,59.5,-1,0,1,0,0,0,2024-01-12 07:15:00,SUNRISE,FRIDAY,WINTER,0.3,1.0,0.4582851598598934,-1,0.29257895223564934
1086,1,sleep,sleep,56.0,59.0,59.5,-1,0,1,0,0,0,2024-01-12 07:30:00,SUNRISE,FRIDAY,WINTER,0.3,1.0,0.4696594371895674,-1,0.29257895223564934
1087,1,sleep,sleep,55.0,60.5,59.5,-1,0,1,0,0,0,2024-01-12 07:45:00,SUNRISE,FRIDAY,WINTER,0.3,1.0,0.48093437268131856,-1,0.29257895223564934
1088,1,sleep,sleep,54.0,62.0,59.5,-1,0,1,0,0,0,2024-01-12 08:00:00,MORNING,FRIDAY,WINTER,0.3,1.0,0.49210908320973845,-1,0.29257895223564934
1089,1,sleep,sleep,53.0,63.5,59.5,-1,0,1,0,0,0,2024-01-12 08:15:00,MORNING,FRIDAY,WINTER,0.3,1.0,0.5031826616691252,-1,0.29257895223564934
1090,1,sleep,sleep,52.0,65.0,59.5,-1,0,1,0,0,0,2024-01-12 08:30:00,MORNING,FRIDAY,WINTER,0.3,1.0,0.5141541758681325,-1,0.29257895223564934
1091,1,sleep,sleep,51.0,66.5,59.5,-1,0,1,0,0,0,2024-01-12 08:45:00,MORNING,FRIDAY,WINTER,0.3,1.0,0.5250226673517452,-1,0.29257895223564934
1092,1,sleep,sleep,50.0,68.0,59.5,-1,0,1,0,0,0,2024-01-12 09:00:00,MORNING,FRIDAY,WINTER,0.3,1.0,0.5357871501443147,-1,0.29257895223564934
1093,1,sleep,sleep,49.0,69.5,59.5,-1,0,1,0,0,0,2024-01-12 09:15:00,MORNING,FRIDAY,WINTER,0.3,1.0,0.5464466094067263,1,0.29257895223564934
1094,1,sleep,sleep,48.0,71.0,59.5,-1,0,1,0,0,0,2024-01-12 09:30:00,MORNING,FRIDAY,WINTER,0.3,1.0,0.557,1,0.29257895223564934
1095,1,work,work,47.0,70.0,58.5,-1,0,0,0,1,0,2024-01-12 09:45:00,MORNING,FRIDAY,WINTER,0.3,0.99,0.5674462449467755,1,0.29257895223564934
1096,1,work,work,46.0,69.0,57.5,-1,0,0,0,1,0,2024-01-12 10:00:00,MORNING,FRIDAY,WINTER,0.3,0.0,0.577784233781151,1,0.300527608456847
1097,1,work,work,45.0,68.0,56.5,-1,0,0,0,1,0,2024-01-12 10:15:00,MORNING,FRIDAY,WINTER,0.3,0.0,0.5880128207762377,1,0.30852168803590074
1098,1,work,work,44.0,67.0,55.5,-1,0,0,0,1,0,2024-01-12 10:30:00,MORNING,FRIDAY,WINTER,0.3,0.0,0.5981308230375284,1,0.3165622474329466
1099,1,work,work,43.0,66.0,54.5,-1,0,0,0,1,0,2024-01-12 10:45:00,MORNING,FRIDAY,WINTER,0.3,0.0,0.6081370184487248,1,0.32465038687308156
1100,1,work,work,42.0,65.0,53.5,-1,0,0,0,1,0,2024-01-12 11:00:00,MORNING,FRIDAY,WINTER,0.3,0.0,0.6180301434550141,1,0.3327872529833109
1101,1,work,work,41.0,64.0,52.5,-1,0,0,0,1,0,2024-01-12 11:15:00,MORNING,FRIDAY,WINTER,0.3,0.0,0.6278088906668698,1,0.3409740416398539
1102,1,work,work,40.0,63.0,51.5,-1,0,0,0,1,0,2024-01-12 11:30:00,MORNING,FRIDAY,WINTER,0.3,0.0,0.6374719062652533,1,0.3492120010468518
1103,1,work,work,39.0,62.0,50.5,-1,0,0,0,1,0,2024-01-12 11:45:00,MORNING,FRIDAY,WINTER,0.3,0.0,0.6470177871865296,1,0.3575024350700675
1104,1,work,work,38.0,61.0,49.5,-1,0,0,0,1,0,2024-01-12 12:00:00,NOON,FRIDAY,WINTER,0.3,0.0,0.6564450780624624,1,0.3658467068520761
1105,1,work,work,37.0,60.0,48.5,-1,0,0,0,1,0,2024-01-12 12:15:00,NOON,FRIDAY,WINTER,0.3,0.0,0.6657522678871789,1,0.37424624273878504
1106,1,work,work,36.0,59.0,47.5,-1,0,0,0,1,0,2024-01-12 12:30:00,NOON,FRIDAY,WINTER,0.3,0.0,0.674937786378966,1,0.38270253655095277
1107,1,work,work,35.0,58.0,46.5,-1,0,0,0,1,0,2024-01-12 12:45:00,NOON,FRIDAY,WINTER,0.3,0.0,0.684,1,0.39121715423878556
1108,1,work,work,34.0,57.0,45.5,-1,0,0,0,1,0,2024-01-12 13:00:00,NOON,FRIDAY,WINTER,0.3,0.0,0.6929372075915134,1,0.3997917389627964
1109,1,eat,eat,58.0,56.0,45.5,-1,0,0,1,0,0,2024-01-12 13:15:00,NOON,FRIDAY,WINTER,0.3,0.0,0.7017476355752598,-1,0.4084280166500076
1110,1,eat,eat,82.0,55.0,45.5,-1,0,0,1,0,0,2024-01-12 13:30:00,NOON,FRIDAY,WINTER,0.3,0.0,0.6582851598598933,-1,0.4084280166500076
1111,1,watch tv,watch tv,81.0,54.0,48.0,-1,0,0,0,0,1,2024-01-12 13:45:00,NOON,FRIDAY,WINTER,0.3,0.0,0.35745841867273187,-1,0.4084280166500076
1112,1,watch tv,watch tv,80.0,53.0,50.5,-1,0,0,0,0,1,2024-01-12 14:00:00,AFTERNOON,FRIDAY,WINTER,0.3,0.0,0.1709999999999999,-1,0.38695245408515755
1113,1,work,work,79.0,52.0,49.5,-1,0,0,0,1,0,2024-01-12 14:15:00,AFTERNOON,FRIDAY,WINTER,0.3,0.0,0.18445824720006718,1,0.3658467068520761
1114,1,work,work,78.0,51.0,48.5,-1,0,0,0,1,0,2024-01-12 14:30:00,AFTERNOON,FRIDAY,WINTER,0.3,0.0,0.1978326410320684,1,0.37424624273878504
1115,1,work,work,77.0,50.0,47.5,-1,0,0,0,1,0,2024-01-12 14:45:00,AFTERNOON,FRIDAY,WINTER,0.3,0.0,0.2111226524264279,1,0.38270253655095277
1116,1,work,work,76.0,49.0,46.5,-1,0,0,0,1,0,2024-01-12 15:00:00,AFTERNOON,FRIDAY,WINTER,0.3,0.0,0.22432774217080662,1,0.39121715423878556
1117,1,work,work,75.0,48.0,45.5,-1,0,0,0,1,0,2024-01-12 15:15:00,AFTERNOON,FRIDAY,WINTER,0.3,0.010000000000000009,0.23744736058181756,1,0.3997917389627964
1118,1,work,work,74.0,47.0,44.5,-1,0,0,0,1,0,2024-01-12 15:30:00,AFTERNOON,FRIDAY,WINTER,0.3,0.020000000000000018,0.250480947161671,1,0.4084280166500076
1119,1,work,work,73.0,46.0,43.5,-1,0,0,0,1,0,2024-01-12 15:45:00,AFTERNOON,FRIDAY,WINTER,0.3,0.030000000000000027,0.2634279302388457,1,0.4171278020814444
1120,1,work,work,72.0,45.0,42.5,-1,0,0,0,1,0,2024-01-12 16:00:00,AFTERNOON,FRIDAY,WINTER,0.3,0.040000000000000036,0.2762877265918202,1,0.42589300557486076
1121,1,work,work,71.0,44.0,41.5,-1,0,0,0,1,0,2024-01-12 16:15:00,AFTERNOON,FRIDAY,WINTER,0.3,0.050000000000000044,0.289059741054823,1,0.4347256403359895
1122,1,work,work,70.0,43.0,40.5,-1,0,0,0,1,0,2024-01-12 16:30:00,AFTERNOON,FRIDAY,WINTER,0.3,0.06000000000000005,0.3017433661044786,1,0.44362783056257826
1123,1,work,work,69.0,42.0,39.5,-1,0,0,0,1,0,2024-01-12 16:45:00,AFTERNOON,FRIDAY,WINTER,0.3,0.07000000000000006,0.3143379814261472,1,0.4526018203983939
1124,1,work,work,68.0,41.0,38.5,-1,0,0,0,1,0,2024-01-12 17:00:00,SUNSET,FRIDAY,WINTER,0.3,0.08000000000000007,0.3268429534586529,1,0.46164998384964273
1125,1,work,work,67.0,40.0,37.5,-1,0,0,0,1,0,2024-01-12 17:15:00,SUNSET,FRIDAY,WINTER,0.3,0.09000000000000008,0.33925763491599814,1,0.4707748357943746
1126,1,work,work,66.0,39.0,36.5,-1,0,0,0,1,0,2024-01-12 17:30:00,SUNSET,FRIDAY,WINTER,0.3,0.09999999999999998,0.3515813642845458,1,0.479979044237024
1127,1,work,work,65.0,38.0,35.5,-1,0,0,0,1,0,2024-01-12 17:45:00,SUNSET,FRIDAY,WINTER,0.3,0.10999999999999999,0.3638134652940266,1,0.48926544398606786
1128,1,work,work,64.0,37.0,34.5,-1,0,0,0,1,0,2024-01-12 18:00:00,SUNSET,FRIDAY,WINTER,0.3,0.12,0.37595324636059424,1,0.49863705196383135
1129,1,watch tv,watch tv,63.0,36.0,37.0,-1,0,0,0,0,1,2024-01-12 18:15:00,SUNSET,FRIDAY,WINTER,0.3,0.13,0.388,-1,0.5080970843949609
1130,1,watch tv,watch tv,62.0,35.0,39.5,-1,0,0,0,0,1,2024-01-12 18:30:00,SUNSET,FRIDAY,WINTER,0.3,0.14,0.3999530022087924,-1,0.4846117861004893
1131,1,watch tv,watch tv,61.0,34.0,42.0,-1,0,0,0,0,1,2024-01-12 18:45:00,SUNSET,FRIDAY,WINTER,0.3,0.15000000000000002,0.41181151181126774,-1,0.46164998384964273
1132,1,watch tv,watch tv,60.0,33.0,44.5,-1,0,0,0,0,1,2024-01-12 19:00:00,NIGHT,FRIDAY,WINTER,0.3,0.15999999999999992,0.4235747697696941,-1,0.4391679036795618
1133,1,eat,eat,84.0,32.0,44.5,-1,0,0,1,0,0,2024-01-12 19:15:00,NIGHT,FRIDAY,WINTER,0.3,0.16999999999999993,0.43524199845511,-1,0.4171278020814444
1134,1,watch tv,watch tv,83.0,31.0,47.0,-1,0,0,0,0,1,2024-01-12 19:30:00,NIGHT,FRIDAY,WINTER,0.3,0.17999999999999994,0.3301272832474189,-1,0.4171278020814444
1135,1,watch tv,watch tv,82.0,30.0,49.5,-1,0,0,0,0,1,2024-01-12 19:45:00,NIGHT,FRIDAY,WINTER,0.3,0.18999999999999995,0.14383401293102324,-1,0.3954968448592666
1136,1,watch tv,watch tv,81.0,29.0,52.0,-1,0,0,0,0,1,2024-01-12 20:00:00,NIGHT,FRIDAY,WINTER,0.3,0.19999999999999996,0.1574584186727319,-1,0.37424624273878504
1137,1,watch tv,watch tv,80.0,28.0,54.5,-1,0,0,0,0,1,2024-01-12 20:15:00,NIGHT,FRIDAY,WINTER,0.3,0.20999999999999996,0.1709999999999999,-1,0.3533505749687378
1138,1,watch tv,watch tv,79.0,27.0,57.0,-1,0,0,0,0,1,2024-01-12 20:30:00,NIGHT,FRIDAY,WINTER,0.3,0.21999999999999997,0.18445824720006718,-1,0.3327872529833109
1139,1,watch tv,watch tv,78.0,26.0,59.5,-1,0,0,0,0,1,2024-01-12 20:45:00,NIGHT,FRIDAY,WINTER,0.3,0.22999999999999998,0.1978326410320684,-1,0.31253609004877014
1140,1,bored,bored,77.0,25.0,59.5,-1,1,0,0,0,0,2024-01-12 21:00:00,NIGHT,FRIDAY,WINTER,0.3,0.24,0.2111226524264279,-1,0.29257895223564934
1141,1,bored,bored,76.0,24.0,59.5,-1,1,0,0,0,0,2024-01-12 21:15:00,NIGHT,FRIDAY,WINTER,0.3,0.25,0.22432774217080662,-1,0.29257895223564934
1142,1,bored,bored,75.0,23.0,59.5,-1,1,0,0,0,0,2024-01-12 21:30:00,NIGHT,FRIDAY,WINTER,0.3,0.26,0.23744736058181756,-1,0.29257895223564934
1143,1,bored,bored,74.0,22.0,59.5,-1,1,0,0,0,0,2024-01-12 21:45:00,NIGHT,FRIDAY,WINTER,0.3,0.27,0.250480947161671,-1,0.29257895223564934
1144,1,bored,bored,73.0,21.0,59.5,-1,1,0,0,0,0,2024-01-12 22:00:00,NIGHT,FRIDAY,WINTER,0.3,0.28,0.2634279302388457,-1,0.29257895223564934
1145,1,bored,bored,72.0,20.0,59.5,-1,1,0,0,0,0,2024-01-12 22:15:00,NIGHT,FRIDAY,WINTER,0.3,0.29000000000000004,0.2762877265918202,-1,0.29257895223564934
1146,1,sleep,sleep,71.0,21.5,59.5,-1,0,1,0,0,0,2024-01-12 22:30:00,NIGHT,FRIDAY,WINTER,0.3,0.30000000000000004,0.289059741054823,-1,0.29257895223564934
1147,1,sleep,sleep,70.0,23.0,59.5,-1,0,1,0,0,0,2024-01-12 22:45:00,NIGHT,FRIDAY,WINTER,0.3,1.0,0.3017433661044786,-1,0.29257895223564934
1148,1,sleep,sleep,69.0,24.5,59.5,-1,0,1,0,0,0,2024-01-12 23:00:00,NIGHT,FRIDAY,WINTER,0.3,1.0,0.3143379814261472,-1,0.29257895223564934
1149,1,sleep,sleep,68.0,26.0,59.5,-1,0,1,0,0,0,2024-01-12 23:15:00,NIGHT,FRIDAY,WINTER,0.3,1.0,0.3268429534586529,-1,0.29257895223564934
1150,1,sleep,sleep,67.0,27.5,59.5,-1,0,1,0,0,0,2024-01-12 23:30:00,NIGHT,FRIDAY,WINTER,0.3,1.0,0.33925763491599814,-1,0.29257895223564934
1151,1,sleep,sleep,66.0,29.0,59.5,-1,0,1,0,0,0,2024-01-12 23:45:00,NIGHT,FRIDAY,WINTER,0.3,1.0,0.3515813642845458,-1,0.29257895223564934
1152,1,sleep,sleep,65.0,30.5,59.5,-1,0,1,0,0,0,2024-01-13 00:00:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.3638134652940266,-1,0.29257895223564934
1153,1,sleep,sleep,64.0,32.0,59.5,-1,0,1,0,0,0,2024-01-13 00:15:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.37595324636059424,-1,0.29257895223564934
1154,1,sleep,sleep,63.0,33.5,59.5,-1,0,1,0,0,0,2024-01-13 00:30:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.388,-1,0.29257895223564934
1155,1,sleep,sleep,62.0,35.0,59.5,-1,0,1,0,0,0,2024-01-13 00:45:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.3999530022087924,-1,0.29257895223564934
1156,1,sleep,sleep,61.0,36.5,59.5,-1,0,1,0,0,0,2024-01-13 01:00:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.41181151181126774,-1,0.29257895223564934
1157,1,sleep,sleep,60.0,38.0,59.5,-1,0,1,0,0,0,2024-01-13 01:15:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.4235747697696941,-1,0.29257895223564934
1158,1,sleep,sleep,59.0,39.5,59.5,-1,0,1,0,0,0,2024-01-13 01:30:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.43524199845511,-1,0.29257895223564934
1159,1,sleep,sleep,58.0,41.0,59.5,-1,0,1,0,0,0,2024-01-13 01:45:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.44681240087575225,-1,0.29257895223564934
1160,1,sleep,sleep,57.0,42.5,59.5,-1,0,1,0,0,0,2024-01-13 02:00:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.4582851598598934,-1,0.29257895223564934
1161,1,sleep,sleep,56.0,44.0,59.5,-1,0,1,0,0,0,2024-01-13 02:15:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.4696594371895674,-1,0.29257895223564934
1162,1,sleep,sleep,55.0,45.5,59.5,-1,0,1,0,0,0,2024-01-13 02:30:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.48093437268131856,-1,0.29257895223564934
1163,1,sleep,sleep,54.0,47.0,59.5,-1,0,1,0,0,0,2024-01-13 02:45:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.49210908320973845,-1,0.29257895223564934
1164,1,sleep,sleep,53.0,48.5,59.5,-1,0,1,0,0,0,2024-01-13 03:00:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.5031826616691252,-1,0.29257895223564934
1165,1,sleep,sleep,52.0,50.0,59.5,-1,0,1,0,0,0,2024-01-13 03:15:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.5141541758681325,-1,0.29257895223564934
1166,1,sleep,sleep,51.0,51.5,59.5,-1,0,1,0,0,0,2024-01-13 03:30:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.5250226673517452,-1,0.29257895223564934
1167,1,sleep,sleep,50.0,53.0,59.5,-1,0,1,0,0,0,2024-01-13 03:45:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.5357871501443147,-1,0.29257895223564934
1168,1,sleep,sleep,49.0,54.5,59.5,-1,0,1,0,0,0,2024-01-13 04:00:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.5464466094067263,-1,0.29257895223564934
1169,1,sleep,sleep,48.0,56.0,59.5,-1,0,1,0,0,0,2024-01-13 04:15:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.557,-1,0.29257895223564934
1170,1,sleep,sleep,47.0,57.5,59.5,-1,0,1,0,0,0,2024-01-13 04:30:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.5674462449467755,-1,0.29257895223564934
1171,1,sleep,sleep,46.0,59.0,59.5,-1,0,1,0,0,0,2024-01-13 04:45:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.577784233781151,-1,0.29257895223564934
1172,1,sleep,sleep,45.0,60.5,59.5,-1,0,1,0,0,0,2024-01-13 05:00:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.5880128207762377,-1,0.29257895223564934
1173,1,sleep,sleep,44.0,62.0,59.5,-1,0,1,0,0,0,2024-01-13 05:15:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.5981308230375284,-1,0.29257895223564934
1174,1,sleep,sleep,43.0,63.5,59.5,-1,0,1,0,0,0,2024-01-13 05:30:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.6081370184487248,-1,0.29257895223564934
1175,1,sleep,sleep,42.0,65.0,59.5,-1,0,1,0,0,0,2024-01-13 05:45:00,NIGHT,SATURDAY,WINTER,0.3,1.0,0.6180301434550141,-1,0.29257895223564934
1176,1,sleep,sleep,41.0,66.5,59.5,-1,0,1,0,0,0,2024-01-13 06:00:00,SUNRISE,SATURDAY,WINTER,0.3,1.0,0.6278088906668698,-1,0.29257895223564934
1177,1,sleep,sleep,40.0,68.0,59.5,-1,0,1,0,0,0,2024-01-13 06:15:00,SUNRISE,SATURDAY,WINTER,0.3,1.0,0.6374719062652533,-1,0.29257895223564934
1178,1,sleep,sleep,39.0,69.5,59.5,-1,0,1,0,0,0,2024-01-13 06:30:00,SUNRISE,SATURDAY,WINTER,0.3,1.0,0.6470177871865296,-1,0.29257895223564934
1179,1,sleep,sleep,38.0,71.0,59.5,-1,0,1,0,0,0,2024-01-13 06:45:00,SUNRISE,SATURDAY,WINTER,0.3,1.0,0.6564450780624624,-1,0.29257895223564934
1180,1,sleep,sleep,37.0,72.5,59.5,-1,0,1,0,0,0,2024-01-13 07:00:00,SUNRISE,SATURDAY,WINTER,0.3,0.99,0.6657522678871789,-1,0.29257895223564934
1181,1,sleep,sleep,36.0,74.0,59.5,-1,0,1,0,0,0,2024-01-13 07:15:00,SUNRISE,SATURDAY,WINTER,0.3,0.975,0.674937786378966,-1,0.29257895223564934
1182,1,sleep,sleep,35.0,75.5,59.5,-1,0,1,0,0,0,2024-01-13 07:30:00,SUNRISE,SATURDAY,WINTER,0.3,0.96,0.684,-1,0.29257895223564934
1183,1,sleep,sleep,34.0,77.0,59.5,-1,0,1,0,0,0,2024-01-13 07:45:00,SUNRISE,SATURDAY,WINTER,0.3,0.945,0.6929372075915134,-1,0.29257895223564934
1184,1,sleep,sleep,33.0,78.5,59.5,-1,0,1,0,0,0,2024-01-13 08:00:00,MORNING,SATURDAY,WINTER,0.3,0.9299999999999999,0.7017476355752598,-1,0.29257895223564934
1185,1,sleep,sleep,32.0,80.0,59.5,-1,0,1,0,0,0,2024-01-13 08:15:00,MORNING,SATURDAY,WINTER,0.3,0.9149999999999999,0.7104294326642451,-1,0.29257895223564934
1186,1,sleep,sleep,31.0,81.5,59.5,-1,0,1,0,0,0,2024-01-13 08:30:00,MORNING,SATURDAY,WINTER,0.3,0.8999999999999999,0.7189806640162438,-1,0.29257895223564934
1187,1,sleep,sleep,30.0,83.0,59.5,-1,0,1,0,0,0,2024-01-13 08:45:00,MORNING,SATURDAY,WINTER,0.3,0.885,0.7273993047522693,-1,0.29257895223564934
1188,1,sleep,sleep,29.0,84.5,59.5,-1,0,1,0,0,0,2024-01-13 09:00:00,MORNING,SATURDAY,WINTER,0.3,0.87,0.7356832327484503,-1,0.29257895223564934
1189,1,sleep,sleep,28.0,86.0,59.5,-1,0,1,0,0,0,2024-01-13 09:15:00,MORNING,SATURDAY,WINTER,0.3,0.855,0.7438302205930994,-1,0.29257895223564934
1190,1,sleep,sleep,27.0,87.5,59.5,-1,0,1,0,0,0,2024-01-13 09:30:00,MORNING,SATURDAY,WINTER,0.3,0.84,0.751837926580383,-1,0.29257895223564934
1191,1,sleep,sleep,26.0,89.0,59.5,-1,0,1,0,0,0,2024-01-13 09:45:00,MORNING,SATURDAY,WINTER,0.3,0.825,0.759703884586921,-1,0.29257895223564934
1192,1,sleep,sleep,25.0,90.5,59.5,-1,0,1,0,0,0,2024-01-13 10:00:00,MORNING,SATURDAY,WINTER,0.3,0.8099999999999999,0.7674254926465877,-1,0.29257895223564934
1193,1,sleep,sleep,24.0,92.0,59.5,-1,0,1,0,0,0,2024-01-13 10:15:00,MORNING,SATURDAY,WINTER,0.3,0.7949999999999999,0.775,-1,0.29257895223564934
1194,1,eat,eat,48.0,91.0,59.5,-1,0,0,1,0,0,2024-01-13 10:30:00,MORNING,SATURDAY,WINTER,0.3,0.7799999999999999,0.7824244923464075,-1,0.29257895223564934
1195,1,eat,eat,72.0,90.0,59.5,-1,0,0,1,0,0,2024-01-13 10:45:00,MORNING,SATURDAY,WINTER,0.3,0.0,0.7674462449467755,-1,0.29257895223564934
1196,1,eat,eat,96.0,89.0,59.5,-1,0,0,1,0,0,2024-01-13 11:00:00,MORNING,SATURDAY,WINTER,0.3,0.0,0.48905974105482297,-1,0.29257895223564934
1197,1,bored,bored,95.0,88.0,59.5,-1,1,0,0,0,0,2024-01-13 11:15:00,MORNING,SATURDAY,WINTER,0.3,0.0,0.1593959387712597,-1,0.29257895223564934
1198,1,bored,bored,94.0,87.0,59.5,-1,1,0,0,0,0,2024-01-13 11:30:00,MORNING,SATURDAY,WINTER,0.3,0.0,-0.02594546275685153,-1,0.29257895223564934
1199,1,bored,bored,93.0,86.0,59.5,-1,1,0,0,0,0,2024-01-13 11:45:00,MORNING,SATURDAY,WINTER,0.3,0.0,-0.01136381319426974,-1,0.29257895223564934
1200,1,bored,bored,92.0,85.0,59.5,-1,1,0,0,0,0,2024-01-13 12:00:00,NOON,SATURDAY,WINTER,0.3,0.0,0.0031404792276551186,-1,0.29257895223564934
1201,1,bored,bored,91.0,84.0,59.5,-1,1,0,0,0,0,2024-01-13 12:15:00,NOON,SATURDAY,WINTER,0.3,0.0,0.01756699971045958,-1,0.29257895223564934
1202,1,bored,bored,90.0,83.0,59.5,-1,1,0,0,0,0,2024-01-13 12:30:00,NOON,SATURDAY,WINTER,0.3,0.0,0.03191532671057937,-1,0.29257895223564934
1203,1,bored,bored,89.0,82.0,59.5,-1,1,0,0,0,0,2024-01-13 12:45:00,NOON,SATURDAY,WINTER,0.3,0.0,0.04618503175453756,-1,0.29257895223564934
1204,1,bored,bored,88.0,81.0,59.5,-1,1,0,0,0,0,2024-01-13 13:00:00,NOON,SATURDAY,WINTER,0.3,0.0,0.06037567924696227,-1,0.29257895223564934
1205,1,bored,bored,87.0,80.0,59.5,-1,1,0,0,0,0,2024-01-13 13:15:00,NOON,SATURDAY,WINTER,0.3,0.0,0.07448682627107636,-1,0.29257895223564934
1206,1,bored,bored,86.0,79.0,59.5,-1,1,0,0,0,0,2024-01-13 13:30:00,NOON,SATURDAY,WINTER,0.3,0.0,0.08851802238127313,-1,0.29257895223564934
1207,1,bored,bored,85.0,78.0,59.5,-1,1,0,0,0,0,2024-01-13 13:45:00,NOON,SATURDAY,WINTER,0.3,0.0,0.10246880938736944,-1,0.29257895223564934
1208,1,bored,bored,84.0,77.0,59.5,-1,1,0,0,0,0,2024-01-13 14:00:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.11633872113010466,-1,0.29257895223564934
1209,1,bored,bored,83.0,76.0,59.5,-1,1,0,0,0,0,2024-01-13 14:15:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.13012728324741893,-1,0.29257895223564934
1210,1,bored,bored,82.0,75.0,59.5,-1,1,0,0,0,0,2024-01-13 14:30:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.14383401293102324,-1,0.29257895223564934
1211,1,bored,bored,81.0,74.0,59.5,-1,1,0,0,0,0,2024-01-13 14:45:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.1574584186727319,-1,0.29257895223564934
1212,1,bored,bored,80.0,73.0,59.5,-1,1,0,0,0,0,2024-01-13 15:00:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.1709999999999999,-1,0.29257895223564934
1213,1,bored,bored,79.0,72.0,59.5,-1,1,0,0,0,0,2024-01-13 15:15:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.18445824720006718,-1,0.29257895223564934
1214,1,bored,bored,78.0,71.0,59.5,-1,1,0,0,0,0,2024-01-13 15:30:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.1978326410320684,-1,0.29257895223564934
1215,1,bored,bored,77.0,70.0,59.5,-1,1,0,0,0,0,2024-01-13 15:45:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.2111226524264279,-1,0.29257895223564934
1216,1,bored,bored,76.0,69.0,59.5,-1,1,0,0,0,0,2024-01-13 16:00:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.22432774217080662,-1,0.29257895223564934
1217,1,bored,bored,75.0,68.0,59.5,-1,1,0,0,0,0,2024-01-13 16:15:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.23744736058181756,-1,0.29257895223564934
1218,1,bored,bored,74.0,67.0,59.5,-1,1,0,0,0,0,2024-01-13 16:30:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.250480947161671,-1,0.29257895223564934
